rank,score,pose_LL,pose_Lcrank,pose_RL,pose_Rcrank,init_roll,kp,kd,kv,tail_abs_roll,max_abs_roll,tail_height,tail_abs_v,tail_leg_error,height_deficit,saturation,done,passed
435,0.482409,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+0.5000,+0.5000,0.006587,0.251380,0.088931,0.244730,0.007747,0.001842,0.016250,False,False
436,0.482491,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-0.5000,+0.5000,0.003878,0.250370,0.086838,0.125936,0.017134,0.003487,0.020000,False,False
437,0.482515,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+0.5000,-0.3000,0.003595,0.249655,0.086294,0.123242,0.017811,0.003501,0.022500,False,False
438,0.483522,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.0000,+0.5000,0.002817,0.251484,0.087336,0.209988,0.008426,0.001796,0.042500,False,False
439,0.483674,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+2.0000,+0.0000,0.001589,0.251306,0.086137,0.012293,0.016226,0.002848,0.102500,False,False
440,0.483766,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-0.5000,+0.5000,0.004783,0.251124,0.087132,0.120389,0.016035,0.003489,0.022500,False,False
441,0.484754,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.5000,-0.3000,0.003858,0.249425,0.086147,0.040730,0.013084,0.002947,0.090000,False,False
442,0.484757,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.0000,+0.5000,0.003560,0.249946,0.087498,0.202131,0.008750,0.001700,0.053750,False,False
443,0.484786,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.0000,-0.5000,0.004281,0.251222,0.087192,0.112717,0.014764,0.002542,0.061250,False,False
444,0.484824,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.5000,-0.5000,0.002600,0.251689,0.086179,0.030478,0.013765,0.002692,0.100000,False,False
445,0.485073,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-0.5000,+0.0000,0.004255,0.265234,0.086983,0.107621,0.015327,0.003102,0.012500,False,False
446,0.485218,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.0000,+0.0000,0.004054,0.250691,0.086688,0.102774,0.015579,0.003529,0.035000,False,False
447,0.485330,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.0000,+0.0000,0.007081,0.251457,0.088676,0.198279,0.008810,0.002178,0.031250,False,False
448,0.485351,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-0.5000,-0.3000,0.005655,0.249825,0.087535,0.176009,0.017172,0.002940,0.016250,False,False
449,0.485553,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+0.5000,+0.0000,0.003778,0.251307,0.087024,0.117185,0.015383,0.003792,0.018750,False,False
450,0.485834,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+0.5000,+0.0000,0.001517,0.267362,0.086206,0.048307,0.017032,0.003750,0.020000,False,False
451,0.485951,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.0000,-0.5000,0.004448,0.251152,0.086989,0.129009,0.015535,0.003309,0.028750,False,False
452,0.487011,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.5000,+0.5000,0.003831,0.250719,0.085981,0.024268,0.014822,0.003662,0.073750,False,False
453,0.487711,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.0000,+0.0000,0.005816,0.250363,0.087207,0.109132,0.017026,0.003607,0.030000,False,False
454,0.487816,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.0000,-0.3000,0.004151,0.250550,0.086712,0.116746,0.017687,0.003401,0.035000,False,False
455,0.487884,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+2.0000,+0.0000,0.001007,0.250829,0.086288,0.021729,0.014170,0.002843,0.108750,False,False
456,0.487966,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-0.5000,+0.0000,0.004698,0.251585,0.086783,0.117737,0.017203,0.003906,0.015000,False,False
457,0.488128,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.5000,-0.5000,0.001404,0.253382,0.086611,0.034349,0.014993,0.004134,0.052500,False,False
458,0.488522,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.5000,+0.3000,0.003649,0.252832,0.086101,0.078886,0.016221,0.003044,0.063750,False,False
459,0.488821,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+0.5000,-0.5000,0.003032,0.251092,0.086390,0.105139,0.017349,0.004102,0.020000,False,False
460,0.489651,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.0000,+0.0000,0.002972,0.262168,0.086449,0.101647,0.018229,0.003139,0.028750,False,False
461,0.489945,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.5000,+0.5000,0.003855,0.250546,0.087011,0.122849,0.015825,0.002840,0.056250,False,False
462,0.490214,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.0000,+0.5000,0.001882,0.261184,0.086534,0.008757,0.013954,0.004154,0.050000,False,False
463,0.490281,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.5000,-0.5000,0.003113,0.250862,0.086233,0.059264,0.016421,0.003024,0.082500,False,False
464,0.490880,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.0000,-0.5000,0.005616,0.247428,0.087870,0.178824,0.010246,0.002917,0.036250,False,False
465,0.491101,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.0000,+0.0000,0.002253,0.250351,0.087410,0.192917,0.008196,0.002057,0.058750,False,False
466,0.492277,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+1.0000,+0.3000,0.005569,0.251402,0.087692,0.115528,0.016142,0.003588,0.033750,False,False
467,0.492474,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.5000,+0.0000,0.001604,0.251029,0.086283,0.048976,0.017414,0.003476,0.077500,False,False
468,0.492511,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+0.5000,+0.3000,0.005371,0.251232,0.087482,0.147582,0.015787,0.003600,0.018750,False,False
469,0.492614,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.5000,-0.3000,0.004696,0.250968,0.086996,0.101708,0.015966,0.002728,0.072500,False,False
470,0.492916,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.0000,+0.0000,0.004342,0.251034,0.087239,0.133380,0.015860,0.003597,0.028750,False,False
471,0.492983,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+2.0000,+0.3000,0.001854,0.250946,0.085734,0.052375,0.015950,0.003368,0.081250,False,False
472,0.493279,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.0000,-0.3000,0.003275,0.247511,0.086245,0.108135,0.016905,0.003967,0.038750,False,False
473,0.493605,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.0000,+0.5000,0.003770,0.252135,0.086629,0.121794,0.017415,0.003643,0.031250,False,False
474,0.493654,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-0.5000,-0.5000,0.004600,0.265001,0.086791,0.112058,0.016958,0.003123,0.022500,False,False
475,0.493813,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-0.5000,+0.3000,0.003720,0.264949,0.086634,0.109616,0.015450,0.003440,0.016250,False,False
476,0.494375,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-0.5000,-0.5000,0.001652,0.299550,0.086143,0.024084,0.014357,0.002572,0.012500,False,False
477,0.494595,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.5000,-0.5000,0.003428,0.251239,0.086703,0.107615,0.016777,0.003063,0.062500,False,False
478,0.495297,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-0.5000,-0.5000,0.005171,0.249853,0.087268,0.148090,0.014616,0.004017,0.013750,False,False
479,0.495705,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+0.5000,+0.3000,0.003547,0.251441,0.087153,0.141009,0.016314,0.003997,0.016250,False,False
480,0.496228,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.0000,-0.5000,0.004256,0.268530,0.087172,0.127192,0.015579,0.002492,0.033750,False,False
481,0.496430,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-2.0000,-0.3000,0.003613,0.250827,0.086582,0.100204,0.016697,0.002800,0.078750,False,False
482,0.496537,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+0.5000,-0.5000,0.003031,0.276268,0.086312,0.084305,0.018334,0.003126,0.016250,False,False
483,0.496541,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.0000,-0.5000,0.004651,0.251107,0.087158,0.126322,0.016513,0.003434,0.042500,False,False
484,0.497018,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.0000,-0.5000,0.004001,0.269704,0.086860,0.109373,0.013406,0.002933,0.028750,False,False
485,0.497339,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.5000,-0.5000,0.002362,0.251061,0.085886,0.058070,0.014465,0.002679,0.108750,False,False
486,0.497502,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.0000,+0.3000,0.002986,0.249905,0.087447,0.213629,0.009293,0.002671,0.037500,False,False
487,0.497584,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+0.5000,+0.0000,0.005029,0.269929,0.087525,0.130157,0.014250,0.002787,0.021250,False,False
488,0.498594,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-0.5000,-0.3000,0.011170,0.262298,0.089630,0.200789,0.009089,0.002321,0.015000,False,False
489,0.498638,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.5000,+0.5000,0.002119,0.260913,0.086572,0.062151,0.014782,0.003385,0.062500,False,False
490,0.498693,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+2.0000,+0.0000,0.001579,0.250891,0.086488,0.042710,0.013722,0.003272,0.101250,False,False
491,0.498966,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+0.5000,-0.5000,0.001470,0.300168,0.086702,0.037612,0.009892,0.002227,0.027500,False,False
492,0.499492,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-0.5000,+0.5000,0.000533,0.306017,0.086604,0.009887,0.014748,0.002297,0.023750,False,False
493,0.499868,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.0000,+0.0000,0.003481,0.272032,0.086633,0.105904,0.016452,0.002990,0.026250,False,False
494,0.500496,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+0.5000,-0.3000,0.006195,0.251282,0.087639,0.130985,0.015661,0.004207,0.018750,False,False
495,0.501066,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.5000,+0.5000,0.003368,0.250433,0.086827,0.108859,0.009617,0.002031,0.115000,False,False
496,0.501075,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.0000,+0.0000,0.005555,0.250823,0.087549,0.129687,0.014615,0.004120,0.026250,False,False
497,0.501132,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-0.5000,+0.0000,0.000314,0.302406,0.085054,0.011181,0.016327,0.002772,0.017500,False,False
498,0.501454,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.5000,-0.3000,0.002787,0.250072,0.087616,0.217517,0.008638,0.001925,0.067500,False,False
499,0.501514,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-0.5000,-0.3000,0.007076,0.265015,0.088577,0.159303,0.015104,0.003029,0.012500,False,False
500,0.501910,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.5000,-0.3000,0.005121,0.250904,0.087317,0.110263,0.016757,0.002766,0.081250,False,False
501,0.502205,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.0000,+0.3000,0.004267,0.251820,0.086784,0.130053,0.017703,0.003976,0.030000,False,False
502,0.502260,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-0.5000,-0.5000,0.000065,0.301296,0.086534,0.006198,0.013909,0.003203,0.012500,False,False
503,0.502847,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.5000,+0.5000,0.002097,0.261331,0.086318,0.057866,0.014493,0.003039,0.082500,False,False
504,0.502984,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.0000,+0.5000,0.004536,0.265322,0.086694,0.110596,0.017211,0.003473,0.026250,False,False
505,0.503124,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-0.5000,+0.5000,0.000256,0.300676,0.086444,0.013048,0.015334,0.002880,0.021250,False,False
506,0.503278,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.0000,-0.3000,0.002352,0.276592,0.086830,0.137658,0.010013,0.001982,0.046250,False,False
507,0.503403,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+2.0000,-0.5000,0.001019,0.250199,0.086543,0.034435,0.014937,0.003115,0.120000,False,False
508,0.504013,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.5000,-0.3000,0.002904,0.252028,0.085590,0.046575,0.015814,0.003357,0.098750,False,False
509,0.504353,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-0.5000,+0.0000,0.004160,0.275976,0.087978,0.189252,0.008620,0.002074,0.018750,False,False
510,0.504390,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-2.0000,-0.5000,0.000642,0.251249,0.086405,0.020284,0.015143,0.003730,0.106250,False,False
511,0.504546,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-0.5000,+0.0000,0.004998,0.302561,0.085856,0.007043,0.013027,0.002804,0.018750,False,False
512,0.505348,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+0.5000,+0.3000,0.002995,0.271860,0.087273,0.193869,0.009724,0.002449,0.016250,False,False
513,0.505492,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-2.0000,+0.0000,0.002041,0.250234,0.086252,0.040566,0.014722,0.002742,0.131250,False,False
514,0.505671,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.5000,+0.3000,0.004802,0.246885,0.086928,0.111329,0.016920,0.003119,0.085000,False,False
515,0.505772,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-0.5000,-0.3000,0.004749,0.301985,0.085783,0.008874,0.013707,0.003024,0.013750,False,False
516,0.505833,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+0.5000,-0.5000,0.002361,0.299086,0.085688,0.010530,0.015602,0.002902,0.026250,False,False
517,0.505917,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+1.0000,-0.3000,0.003490,0.268305,0.086471,0.104065,0.017347,0.002995,0.045000,False,False
518,0.506470,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-0.5000,+0.3000,0.004367,0.251342,0.086989,0.152396,0.016456,0.004214,0.020000,False,False
519,0.506676,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+0.5000,+0.3000,0.000194,0.305847,0.086684,0.010065,0.013371,0.002905,0.017500,False,False
520,0.506755,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+1.5000,-0.3000,0.003990,0.250745,0.086834,0.117323,0.015999,0.003101,0.077500,False,False
521,0.506775,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-1.5000,+0.3000,0.003687,0.254315,0.086853,0.118461,0.015465,0.002901,0.076250,False,False
522,0.506932,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+0.5000,+0.5000,0.004697,0.264907,0.087146,0.127105,0.015379,0.003902,0.012500,False,False
523,0.507632,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-2.0000,-0.5000,0.001714,0.247900,0.086400,0.061237,0.015938,0.003288,0.111250,False,False
524,0.508493,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-0.5000,+0.0000,0.000105,0.305962,0.086618,0.008864,0.014237,0.003026,0.016250,False,False
525,0.508790,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,+0.5000,+0.5000,0.000835,0.304708,0.086386,0.016685,0.013165,0.003114,0.012500,False,False
526,0.509125,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+0.5000,-0.3000,0.002407,0.306114,0.085703,0.025934,0.014657,0.002665,0.016250,False,False
527,0.509423,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-2.0000,+0.0000,0.003760,0.250923,0.087624,0.190108,0.009317,0.002009,0.087500,False,False
528,0.509429,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-1.0000,+0.5000,0.000068,0.297104,0.086383,0.006011,0.014534,0.002942,0.042500,False,False
529,0.509597,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.5000,+0.0000,0.004727,0.250941,0.087331,0.152702,0.016410,0.003102,0.062500,False,False
530,0.509675,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,+0.5000,+0.0000,0.003768,0.304827,0.085829,0.016279,0.012625,0.002835,0.018750,False,False
531,0.510044,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+2.0000,-0.3000,0.002113,0.250687,0.085803,0.020831,0.014448,0.002900,0.142500,False,False
532,0.510086,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.5000,+0.0000,0.003789,0.269063,0.087173,0.164605,0.009315,0.002316,0.048750,False,False
533,0.510262,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-0.5000,-0.3000,0.002675,0.299911,0.086333,0.071190,0.013968,0.002444,0.017500,False,False
534,0.510555,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+2.0000,-0.3000,0.001065,0.267268,0.085761,0.020718,0.015539,0.002767,0.110000,False,False
535,0.510759,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.0000,+0.5000,0.005104,0.251107,0.088196,0.240744,0.009426,0.002621,0.041250,False,False
536,0.510867,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+2.0000,+0.5000,0.003466,0.251267,0.085080,0.031813,0.015063,0.003703,0.107500,False,False
537,0.511153,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.5000,+0.5000,0.002633,0.247496,0.086355,0.100959,0.018341,0.003128,0.100000,False,False
538,0.511563,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.5000,-0.5000,0.003038,0.250188,0.086499,0.098611,0.017080,0.003832,0.072500,False,False
539,0.511588,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.5000,+0.3000,0.002712,0.259973,0.086755,0.106055,0.012321,0.003547,0.060000,False,False
540,0.511687,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,+2.0000,+0.0000,0.001974,0.251625,0.086303,0.047302,0.015532,0.003512,0.108750,False,False
541,0.511791,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-0.5000,+0.3000,0.007965,0.249943,0.089248,0.298149,0.007217,0.002518,0.017500,False,False
542,0.512242,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+1.5000,-0.5000,0.003182,0.250535,0.086256,0.086806,0.018112,0.003011,0.105000,False,False
543,0.512518,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+2.0000,+0.3000,0.001215,0.249575,0.085373,0.036590,0.015736,0.003740,0.113750,False,False
544,0.512598,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+3.0000,+0.3000,0.001104,0.250777,0.086988,0.078108,0.009692,0.002669,0.131250,False,False
545,0.512616,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+1.0000,+0.3000,0.006486,0.302182,0.085623,0.010252,0.011628,0.002584,0.037500,False,False
546,0.512892,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-2.0000,-0.5000,0.003364,0.251051,0.087547,0.196846,0.008698,0.002520,0.073750,False,False
547,0.513485,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.5000,+0.3000,0.004364,0.249684,0.087199,0.112212,0.015906,0.003160,0.091250,False,False
548,0.513492,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-1.0000,+0.3000,0.002508,0.263015,0.086708,0.090501,0.015756,0.004299,0.036250,False,False
549,0.514009,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+0.5000,+0.5000,0.000406,0.307774,0.085296,0.010794,0.017103,0.003171,0.012500,False,False
550,0.514092,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.5000,+0.3000,0.004212,0.253382,0.087021,0.138678,0.016695,0.003122,0.071250,False,False
551,0.514171,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.0000,+0.3000,0.003223,0.267895,0.087519,0.230888,0.008954,0.001870,0.041250,False,False
552,0.514199,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-2.0000,-0.3000,0.004318,0.251110,0.087405,0.143179,0.010249,0.002662,0.095000,False,False
553,0.514238,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-2.0000,+0.3000,0.000618,0.270212,0.086174,0.024857,0.015865,0.002809,0.106250,False,False
554,0.514636,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-1.0000,-0.3000,0.000401,0.305834,0.086747,0.019640,0.014091,0.002531,0.037500,False,False
555,0.514730,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-2.0000,+0.0000,0.001800,0.269542,0.086855,0.056193,0.014110,0.003070,0.083750,False,False
556,0.515121,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-1.0000,-0.3000,0.002669,0.301091,0.085358,0.011427,0.016867,0.002978,0.032500,False,False
557,0.515520,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+1.0000,+0.5000,0.002884,0.301047,0.086208,0.012801,0.014173,0.002812,0.040000,False,False
558,0.515770,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,+0.5000,+0.5000,0.004340,0.272962,0.087924,0.253079,0.008870,0.001996,0.015000,False,False
559,0.516405,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-1.5000,+0.5000,0.006549,0.249985,0.088395,0.189128,0.010682,0.002565,0.077500,False,False
560,0.516811,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+0.5000,-0.3000,0.000832,0.305095,0.086164,0.021831,0.015560,0.003163,0.018750,False,False
561,0.517222,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-2.0000,+0.0000,0.002729,0.249946,0.087431,0.133398,0.008499,0.002602,0.113750,False,False
562,0.517391,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-2.0000,+0.5000,0.004701,0.250849,0.085869,0.050643,0.014825,0.002670,0.142500,False,False
563,0.517399,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-0.5000,+0.5000,0.005225,0.262469,0.087450,0.126971,0.016496,0.004431,0.016250,False,False
564,0.517760,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.5000,+0.0000,0.002296,0.266577,0.087384,0.141345,0.008864,0.002109,0.088750,False,False
565,0.518156,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.5000,-0.5000,0.004060,0.247542,0.086827,0.104087,0.016355,0.003519,0.096250,False,False
566,0.518656,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,+2.0000,-0.5000,0.002738,0.250831,0.086521,0.077683,0.015858,0.003189,0.116250,False,False
567,0.518932,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.5000,+0.0000,0.006291,0.253171,0.087615,0.114755,0.015695,0.003359,0.081250,False,False
568,0.518993,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-0.5000,+0.0000,0.002623,0.259824,0.087171,0.171493,0.009723,0.004178,0.021250,False,False
569,0.519228,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.0000,-0.3000,0.007892,0.250271,0.088242,0.148384,0.016405,0.004099,0.043750,False,False
570,0.519367,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-1.5000,+0.5000,0.004155,0.249864,0.086837,0.106450,0.017877,0.003376,0.095000,False,False
571,0.519421,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+1.5000,+0.5000,0.004763,0.251613,0.086686,0.112975,0.016910,0.003753,0.075000,False,False
572,0.519755,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-0.5000,+0.5000,0.002758,0.297913,0.085937,0.024519,0.015105,0.003650,0.020000,False,False
573,0.519819,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,+2.0000,+0.3000,0.002042,0.270778,0.086786,0.082702,0.013896,0.002796,0.085000,False,False
574,0.519824,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.0000,-0.3000,0.004630,0.272395,0.087192,0.077284,0.015495,0.004058,0.036250,False,False
575,0.520163,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-1.5000,+0.0000,0.003202,0.250243,0.086905,0.101485,0.014955,0.004110,0.077500,False,False
576,0.520356,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,+1.5000,-0.3000,0.003205,0.251089,0.086606,0.115653,0.018677,0.003905,0.072500,False,False
577,0.520358,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-1.5000,-0.3000,0.004073,0.250804,0.086936,0.128706,0.017364,0.003868,0.067500,False,False
578,0.520834,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,+0.5000,-0.5000,0.000616,0.299762,0.086003,0.014431,0.015690,0.003706,0.023750,False,False
579,0.521139,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,+1.5000,+0.0000,0.004732,0.252306,0.087052,0.102800,0.014581,0.003515,0.091250,False,False
580,0.521703,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,+2.0000,+0.5000,0.003351,0.250900,0.086414,0.094071,0.017122,0.002803,0.123750,False,False
581,0.522010,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-1.5000,-0.3000,0.003671,0.268580,0.086699,0.127486,0.016143,0.003375,0.047500,False,False
