index,action_LL_RL,action_Lcrank_Rcrank,wheel_support_height,nonwheel_clearance,wheel_height_mismatch,active_target_error,final_passive_velocity,peak_passive_velocity,finite,done_seen,position_LL,position_Lcrank,position_RL,position_Rcrank,position_Yaw,position_L234,position_Lcal,position_L12,position_R234,position_Rcal,position_R12,position_P,position_P12,position_L45,position_Lwhl,position_R45,position_Rwhl,position_P23
88,0.6000000238418579,-1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,0.6000000238418579,-0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,0.6000000238418579,-0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,0.6000000238418579,-0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,0.6000000238418579,-0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,0.6000000238418579,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,0.6000000238418579,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,0.6000000238418579,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96,0.6000000238418579,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,0.6000000238418579,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
98,0.6000000238418579,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,0.800000011920929,-1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,0.800000011920929,-0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,0.800000011920929,-0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,0.800000011920929,-0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
103,0.800000011920929,-0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
104,0.800000011920929,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,0.800000011920929,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,0.800000011920929,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
107,0.800000011920929,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,0.800000011920929,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
109,0.800000011920929,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
110,1.0,-1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,1.0,-0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,1.0,-0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
113,1.0,-0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,1.0,-0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,1.0,-1.4901161193847656e-08,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
116,1.0,0.19999998807907104,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
117,1.0,0.3999999761581421,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
118,1.0,0.6000000238418579,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
119,1.0,0.800000011920929,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120,1.0,1.0,nan,nan,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
